"character_id","root_character","character_sub1","botanical_id"
2635,"leaf arrangement","alternate",165
2636,"leaf venation","pinnate",165
2637,"inflorescence","raceme",165
2638,"floral symmetry","zygomorphic",165
2639,"floral type","pentamerous",165
2640,"floral attachment","polypetalous",165
2641,"corolla aestivation","imbricate",165
2642,"fruit","legume",165
2643,"sexual Reproductive Unit","covered seed",165
2644,"habit","tree",166
2645,"bark texture","smooth",166
2646,"bole","branched",166
2647,"thorn","absent",166
2648,"petiole","petiolate",166
2649,"stipules","present",166
2650,"leaf type","compound",166
2651,"leaf arrangement","alternate",166
2652,"leaf venation","pinnate",166
2653,"inflorescence","raceme",166
2654,"floral symmetry","zygomorphic",166
2655,"floral type","pentamerous",166
2656,"floral attachment","polypetalous",166
2657,"corolla aestivation","imbricate",166
2658,"fruit","legume",166
2659,"sexual Reproductive Unit","covered seed",166
2660,"habit","tree",167
2661,"bark texture","smooth",167
2662,"bole","branched",167
2663,"thorn","absent",167
2664,"stipules","present",167
2665,"leaf type","compound",167
2666,"leaf arrangement","alternate",167
2667,"leaf venation","pinnate",167
2668,"inflorescence","raceme",167
2669,"floral type","pentamerous",167
2670,"floral attachment","polypetalous",167
2671,"corolla aestivation","imbricate",167
2672,"fruit","legume",167
2673,"sexual Reproductive Unit","covered seed",167
2674,"habit","tree",168
2675,"bark texture","fissured",168
2676,"bole","branched",168
2677,"thorn","absent",168
2678,"petiole","petiolate",168
2679,"stipules","present",168
2680,"leaf type","compound",168
2681,"leaf arrangement","alternate",168
2682,"leaf venation","pinnate",168
2683,"inflorescence","raceme",168
2684,"floral type","pentamerous",168
2685,"floral attachment","polypetalous",168
2686,"corolla aestivation","imbricate",168
2687,"fruit","legume",168
2688,"sexual Reproductive Unit","covered seed",168
2689,"habit","tree",169
2690,"bark texture","smooth",169
2691,"bole","branched",169
2692,"thorn","absent",169
2693,"petiole","petiolate",169
2694,"stipules","present",169
2695,"leaf type","compound",169
2696,"leaf arrangement","alternate",169
2697,"leaf venation","pinnate",169
2698,"inflorescence","raceme",169
2699,"floral symmetry","zygomorphic",169
2700,"floral type","pentamerous",169
2701,"floral attachment","polypetalous",169
2702,"corolla aestivation","imbricate",169
2703,"fruit","legume",169
2704,"sexual Reproductive Unit","covered seed",169
2705,"habit","tree",170
2706,"bark texture","plated",170
2707,"bole","branched",170
2708,"thorn","absent",170
2709,"petiole","petiolate",170
2710,"stipules","present",170
2711,"leaf type","compound",170
2712,"leaf arrangement","alternate",170
2713,"leaf venation","pinnate",170
2714,"inflorescence","raceme",170
2715,"floral symmetry","zygomorphic",170
2716,"floral type","pentamerous",170
2717,"floral attachment","polypetalous",170
2718,"corolla aestivation","imbricate",170
2719,"fruit","legume",170
2720,"sexual Reproductive Unit","covered seed",170
2721,"habit","tree",171
2722,"bark texture","plated",171
2723,"bole","branched",171
2724,"thorn","absent",171
2725,"petiole","petiolate",171
2726,"stipules","absent",171
2727,"leaf type","compound",171
2728,"leaf arrangement","alternate",171
2729,"leaf venation","pinnate",171
2730,"inflorescence","raceme",171
2731,"floral symmetry","zygomorphic",171
2732,"floral type","pentamerous",171
2733,"floral attachment","polypetalous",171
2734,"corolla aestivation","imbricate",171
2735,"fruit","legume",171
2736,"sexual Reproductive Unit","covered seed",171
2737,"habit","tree",172
2738,"bark texture","smooth",172
2739,"bole","branched",172
2740,"thorn","absent",172
2741,"petiole","petiolate",172
2742,"stipules","present",172
2743,"leaf type","compound",172
2744,"leaf arrangement","alternate",172
2745,"leaf venation","pinnate",172
2746,"inflorescence","raceme",172
2747,"floral symmetry","zygomorphic",172
2748,"floral type","pentamerous",172
2749,"floral attachment","polypetalous",172
2750,"corolla aestivation","imbricate",172
2751,"fruit","legume",172
2752,"sexual Reproductive Unit","covered seed",172
2753,"habit","tree",173
2754,"bark texture","plated",173
2755,"bole","branched",173
2756,"thorn","absent",173
2757,"petiole","petiolate",173
2758,"stipules","absent",173
2759,"leaf type","compound",173
2760,"leaf arrangement","alternate",173
2761,"leaf venation","pinnate",173
2762,"inflorescence","raceme",173
2763,"floral symmetry","zygomorphic",173
2764,"floral type","pentamerous",173
2765,"floral attachment","polypetalous",173
2766,"corolla aestivation","imbricate",173
2767,"fruit","legume",173
2768,"sexual Reproductive Unit","covered seed",173
2769,"habit","tree",174
2770,"bark texture","exfoliating",174
2771,"bole","branched",174
2772,"thorn","present",174
2773,"petiole","petiolate",174
2774,"stipules","absent",174
2775,"leaf type","simple",174
2776,"leaf arrangement","alternate",174
2777,"leaf venation","pinnate",174
2778,"inflorescence","raceme",174
2779,"floral symmetry","actinomorphic",174
2780,"floral type","tetramerous",174
2781,"floral attachment","polypetalous",174
2782,"corolla aestivation","valvate",174
2783,"fruit","nut",174
2784,"sexual Reproductive Unit","covered seed",174
2785,"habit","tree",175
2786,"bark texture","exfoliating",175
2787,"bole","branched",175
2788,"thorn","present",175
2789,"petiole","petiolate",175
2790,"stipules","present",175
2791,"leaf type","simple",175
2792,"leaf arrangement","alternate",175
2793,"leaf venation","pinnate",175
2794,"inflorescence","solitary",175
2795,"floral symmetry","actinomorphic",175
2796,"floral type","tetramerous",175
2797,"floral attachment","polypetalous",175
2798,"corolla aestivation","valvate",175
2799,"fruit","berry",175
2800,"fruit","nut",175
2801,"sexual Reproductive Unit","covered seed",175
2802,"habit","tree",176
2803,"bark texture","exfoliating",176
2804,"bole","branched",176
2805,"thorn","present",176
2806,"petiole","petiolate",176
2807,"stipules","present",176
2808,"leaf type","simple",176
2809,"leaf arrangement","alternate",176
2810,"leaf venation","pinnate",176
2811,"inflorescence","umbel",176
2812,"floral symmetry","actinomorphic",176
2813,"floral type","tetramerous",176
2814,"floral attachment","polypetalous",176
2815,"corolla aestivation","valvate",176
2816,"fruit","berry",176
2817,"sexual Reproductive Unit","covered seed",176
2818,"habit","tree",177
2819,"bark texture","fissured",177
2820,"bole","branched",177
2821,"thorn","absent",177
2822,"leaf persistence","deciduous",177
2823,"petiole","petiolate",177
2824,"stipules","present",177
2825,"leaf type","compound",177
2826,"leaf arrangement","alternate",177
2827,"leaf venation","pinnate",177
2828,"inflorescence","corymb",177
2829,"floral symmetry","actinomorphic",177
2830,"floral type","tetramerous",177
2831,"floral attachment","gamopetalous",177
2832,"corolla aestivation","valvate",177
2833,"fruit","berry",177
2834,"sexual Reproductive Unit","covered seed",177
2835,"habit","tree",178
2836,"bark texture","fissured",178
2837,"bole","branched",178
2838,"thorn","absent",178
2839,"leaf persistence","deciduous",178
2840,"petiole","petiolate",178
2841,"stipules","present",178
2842,"leaf type","compound",178
2843,"leaf arrangement","alternate",178
2844,"leaf venation","pinnate",178
2845,"inflorescence","corymb",178
2846,"floral symmetry","actinomorphic",178
2847,"floral type","tetramerous",178
2848,"floral attachment","polypetalous",178
2849,"corolla aestivation","valvate",178
2850,"fruit","berry",178
2851,"sexual Reproductive Unit","covered seed",178
2852,"habit","Climber",179
2853,"bark texture","smooth",179
2854,"bole","branched",179
2855,"thorn","absent",179
2856,"petiole","petiolate",179
2857,"stipules","present",179
2858,"leaf type","simple",179
2859,"leaf arrangement","alternate",179
2860,"leaf venation","pinnate",179
2861,"inflorescence","panicle",179
2862,"floral symmetry","actinomorphic",179
2863,"floral type","tetramerous",179
2864,"floral attachment","polypetalous",179
2865,"corolla aestivation","valvate",179
2866,"fruit","drupe",179
2867,"sexual Reproductive Unit","covered seed",179
2868,"habit","tree",180
2869,"bark texture","plated",180
2870,"bole","branched",180
2871,"thorn","absent",180
2872,"stipules","present",180
2873,"leaf type","compound",180
2874,"leaf arrangement","opposite",180
2875,"leaf venation","pinnate",180
2876,"inflorescence","panicle",180
2877,"floral symmetry","actinomorphic",180
2878,"floral type","pentamerous",180
2879,"floral attachment","gamopetalous",180
2880,"corolla aestivation","imbricate",180
2881,"fruit","drupe",180
2882,"sexual Reproductive Unit","covered seed",180
2883,"habit","tree",181
2884,"bark texture","plated",181
2885,"bole","branched",181
2886,"thorn","absent",181
2887,"petiole","petiolate",181
2888,"stipules","present",181
2889,"leaf type","compound",181
2890,"leaf arrangement","opposite",181
2891,"leaf venation","pinnate",181
2892,"inflorescence","panicle",181
2893,"floral symmetry","actinomorphic",181
2894,"floral type","tetramerous",181
2895,"floral attachment","gamopetalous",181
2896,"corolla aestivation","imbricate",181
2897,"fruit","drupe",181
2898,"sexual Reproductive Unit","covered seed",181
2899,"habit","tree",182
2900,"bark texture","shreddy",182
2901,"bole","branched",182
2902,"thorn","absent",182
2903,"petiole","petiolate",182
2904,"stipules","present",182
2905,"leaf type","simple",182
2906,"leaf arrangement","whorl",182
2907,"leaf venation","pinnate",182
2908,"inflorescence","catkin",182
2909,"floral symmetry","amorphic",182
2910,"fruit","samara",182
2911,"sexual Reproductive Unit","covered seed",182
2912,"habit","tree",183
2913,"bark texture","plated",183
2914,"bole","branched",183
2915,"thorn","absent",183
2916,"petiole","petiolate",183
2917,"stipules","present",183
2918,"leaf type","simple",183
2919,"leaf arrangement","whorl",183
2920,"leaf venation","pinnate",183
2921,"inflorescence","catkin",183
2922,"fruit","samara",183
2923,"sexual Reproductive Unit","covered seed",183
2924,"habit","tree",184
2925,"bark texture","smooth",184
2926,"bole","branched",184
2927,"thorn","absent",184
2928,"petiole","petiolate",184
2929,"stipules","present",184
2930,"leaf type","simple",184
2931,"leaf arrangement","alternate",184
2932,"leaf venation","pinnate",184
2933,"inflorescence","cymose",184
2934,"floral symmetry","actinomorphic",184
2935,"floral type","pentamerous",184
2936,"floral attachment","gamopetalous",184
2937,"corolla aestivation","imbricate",184
2938,"fruit","capsule",184
2939,"sexual Reproductive Unit","covered seed",184
2940,"habit","tree",185
2941,"bark texture","exfoliating",185
2942,"bole","branched",185
2943,"thorn","present",185
2944,"petiole","petiolate",185
2945,"stipules","present",185
2946,"leaf type","simple",185
2947,"leaf arrangement","alternate",185
2948,"leaf venation","pinnate",185
2949,"inflorescence","cymose",185
2950,"floral symmetry","actinomorphic",185
2951,"floral type","pentamerous",185
2952,"floral attachment","gamopetalous",185
2953,"corolla aestivation","imbricate",185
2954,"fruit","drupe",185
2955,"sexual Reproductive Unit","covered seed",185
2956,"habit","tree",186
2957,"bark texture","smooth",186
2958,"bole","branched",186
2959,"thorn","absent",186
2960,"petiole","petiolate",186
2961,"stipules","present",186
2962,"leaf type","simple",186
2963,"leaf arrangement","alternate",186
2964,"leaf venation","pinnate",186
2965,"inflorescence","panicle",186
2966,"floral symmetry","actinomorphic",186
2967,"floral type","pentamerous",186
2968,"floral attachment","gamopetalous",186
2969,"corolla aestivation","imbricate",186
2970,"fruit","capsule",186
2971,"sexual Reproductive Unit","covered seed",186
2972,"habit","tree",187
2973,"bark texture","smooth",187
2974,"bole","branched",187
2975,"thorn","absent",187
2976,"petiole","petiolate",187
2977,"stipules","present",187
2978,"leaf type","simple",187
2979,"leaf arrangement","alternate",187
2980,"leaf venation","pinnate",187
2981,"inflorescence","panicle",187
2982,"floral symmetry","actinomorphic",187
2983,"floral type","pentamerous",187
2984,"floral attachment","gamopetalous",187
2985,"corolla aestivation","imbricate",187
2986,"fruit","capsule",187
2987,"sexual Reproductive Unit","covered seed",187
2988,"habit","tree",188
2989,"bark texture","smooth",188
2990,"bole","branched",188
2991,"thorn","absent",188
2992,"petiole","petiolate",188
2993,"stipules","present",188
2994,"leaf type","simple",188
2995,"leaf arrangement","opposite",188
2996,"inflorescence","cymose",188
2997,"floral symmetry","actinomorphic",188
2998,"floral type","pentamerous",188
2999,"floral attachment","gamopetalous",188
3000,"corolla aestivation","imbricate",188
3001,"fruit","capsule",188
3002,"sexual Reproductive Unit","covered seed",188
3003,"habit","tree",189
3004,"bark texture","smooth",189
3005,"bole","branched",189
3006,"thorn","absent",189
3007,"petiole","petiolate",189
3008,"stipules","present",189
3009,"leaf type","simple",189
3010,"leaf arrangement","opposite",189
3011,"leaf venation","pinnate",189
3012,"inflorescence","panicle",189
3013,"floral symmetry","actinomorphic",189
3014,"floral type","pentamerous",189
3015,"floral attachment","gamopetalous",189
3016,"corolla aestivation","imbricate",189
3017,"fruit","capsule",189
3018,"sexual Reproductive Unit","covered seed",189
3019,"habit","tree",190
3020,"bark texture","smooth",190
3021,"bole","branched",190
3022,"thorn","absent",190
3023,"petiole","petiolate",190
3024,"stipules","present",190
3025,"leaf type","simple",190
3026,"leaf arrangement","opposite",190
3027,"leaf venation","pinnate",190
3028,"inflorescence","panicle",190
3029,"floral symmetry","actinomorphic",190
3030,"floral type","pentamerous",190
3031,"floral attachment","gamopetalous",190
3032,"corolla aestivation","imbricate",190
3033,"fruit","capsule",190
3034,"sexual Reproductive Unit","covered seed",190
3035,"habit","tree",191
3036,"bark texture","smooth",191
3037,"bole","branched",191
3038,"thorn","absent",191
3039,"petiole","petiolate",191
3040,"stipules","present",191
3041,"leaf type","simple",191
3042,"leaf arrangement","opposite",191
3043,"leaf venation","pinnate",191
3044,"inflorescence","cymose",191
3045,"floral symmetry","actinomorphic",191
3046,"floral type","pentamerous",191
3047,"floral attachment","gamopetalous",191
3048,"corolla aestivation","imbricate",191
3049,"fruit","capsule",191
3050,"sexual Reproductive Unit","covered seed",191
3051,"habit","tree",192
